Sourceid,Title,SJR,field,octile
28347,Journal of Graph Algorithms and Applications,0.469,17,5
28455,Computational Complexity,0.381,17,5
28477,International Journal of Computational Geometry and Applications,0.368,17,5
28494,International Journal of Computer Mathematics,0.456,17,5
28515,"Modelling, Measurement and Control B",0.397,17,5
28916,IEEE Security and Privacy,0.36,17,5
29112,Photonics and Nanostructures - Fundamentals and Applications,0.433,17,5
29556,Journal of Bioinformatics and Computational Biology,0.388,17,5
35932,International Journal of Imaging Systems and Technology,0.38,17,5
57844,Journal of Molecular Modeling,0.36,17,5
98245,Library Resources and Technical Services,0.404,17,5
130117,Optimization and Engineering,0.446,17,5
130138,International Journal on Document Analysis and Recognition,0.456,17,5
144639,Information Technology and Management,0.439,17,5
144641,Software and Systems Modeling,0.476,17,5
144908,Library Hi Tech,0.427,17,5
144936,Information Systems and e-Business Management,0.424,17,5
144972,Design Issues,0.445,17,5
145095,"Journal of Logic, Language and Information",0.361,17,5
145537,Journal of Universal Computer Science,0.357,17,5
145669,Electronic Commerce Research,0.418,17,5
2600147401,Universal Access in the Information Society,0.431,17,5
3200147702,Electronic Government,0.424,17,5
3200147819,Pervasive and Mobile Computing,0.368,17,5
4100151705,Informatics in Education,0.428,17,5
4400151506,Eurasip Journal on Bioinformatics and Systems Biology,0.427,17,5
4700151736,International Journal for Multiscale Computational Engineering,0.452,17,5
4700151918,"ACM Transactions on Multimedia Computing, Communications and Applications",0.408,17,5
4700152484,Journal of Systems Science and Systems Engineering,0.435,17,5
4700152622,TechTrends,0.439,17,5
4700152641,International Journal of Foundations of Computer Science,0.355,17,5
4700152646,International Journal of Information Technology and Decision Making,0.477,17,5
4700152784,Journal of Internet Commerce,0.432,17,5
4700152794,Foundations and Trends in Networking,0.434,17,5
4700152843,ACM Transactions on Sensor Networks,0.457,17,5
4900152403,International Journal of Computational Methods,0.459,17,5
4900153220,Semantic Web and Information Systems,0.414,17,5
5000154502,International Journal of Medical Robotics and Computer Assisted Surgery,0.44,17,5
5200152703,International Journal of Automation and Computing,0.455,17,5
5200152707,Eurasip Journal on Image and Video Processing,0.409,17,5
5400152640,IET Information Security,0.381,17,5
5800207369,ACM Transactions on the Web,0.426,17,5
5800207506,"International Journal of Modelling, Identification and Control",0.401,17,5
5800208235,Spatial Cognition and Computation,0.366,17,5
6100152804,International Journal of Computational Science and Engineering,0.373,17,5
6100153106,IET Signal Processing,0.38,17,5
6200180165,"Signal, Image and Video Processing",0.485,17,5
6300153121,Journal of Theoretical and Applied Electronic Commerce Research,0.477,17,5
9500154152,Intelligent Service Robotics,0.431,17,5
10900153307,Journal of Simulation,0.428,17,5
11200153523,International Journal of Manufacturing Research,0.411,17,5
12100155655,Journal of Location Based Services,0.439,17,5
12100157172,International Journal of Embedded Systems,0.48,17,5
12400154721,International Journal of High Performance Computing and Networking,0.428,17,5
16900154710,Statistical Analysis and Data Mining,0.38,17,5
17600155397,International Journal of Design,0.383,17,5
17700156101,Journal on Multimodal User Interfaces,0.355,17,5
18800156711,Advances in Mathematics of Communications,0.421,17,5
19200156938,"Transforming Government: People, Process and Policy",0.475,17,5
19600156814,Cryptography and Communications,0.446,17,5
19600161832,Science China Information Sciences,0.462,17,5
19600166316,Journal of Internet Services and Applications,0.401,17,5
19700174917,International Journal of Telemedicine and Applications,0.403,17,5
19700175286,Evolving Systems,0.421,17,5
19700175752,Logical Methods in Computer Science,0.391,17,5
19700182731,Egyptian Informatics Journal,0.406,17,5
19700183008,TripleC,0.363,17,5
19700185000,ACM SIGPLAN Notices,0.358,17,5
19700186871,Transactions on Data Privacy,0.427,17,5
19700186884,Journal of Data and Information Quality,0.417,17,5
19700200870,Intelligent Buildings International,0.366,17,5
19700201402,Annals of GIS,0.376,17,5
19900191975,Journal of Uncertain Systems,0.395,17,5
19900193948,International Journal of Vehicular Technology,0.4,17,5
20000195080,International Journal of Network Security,0.367,17,5
21100198552,International Journal of Applied Cryptography,0.455,17,5
21100199837,Frontiers in Neurorobotics,0.455,17,5
21100200653,Information Polity,0.479,17,5
21100201056,Electronic Journal of e-Learning,0.441,17,5
21100201313,Mathematical and Computational Forestry and Natural-Resource Sciences,0.391,17,5
21100203110,Computer Optics,0.457,17,5
21100210905,i-Perception,0.416,17,5
21100216567,IET Biometrics,0.429,17,5
21100222913,Journal of Modern Transportation,0.354,17,5
21100228541,International Journal of Child-Computer Interaction,0.479,17,5
21100239230,Diagnostyka,0.356,17,5
21100265609,Digital Applications in Archaeology and Cultural Heritage,0.412,17,5
21100266502,Journal of Cryptographic Engineering,0.423,17,5
21100331506,International Journal on Communications Antenna and Propagation,0.38,17,5
21100332423,APSIPA Transactions on Signal and Information Processing,0.404,17,5
21100383744,Journal of Cloud Computing,0.412,17,5
21100809811,Eurasian Journal of Mathematical and Computer Applications,0.357,17,5
