Sourceid,Title,SJR,field,octile
21100201986,Interface Focus,0.983,23,7
21100211334,Journal of Cognitive Engineering and Decision Making,0.98,23,7
21100227408,Journal of Micro-Bio Robotics,0.783,23,7
21100237612,International Journal of Protective Structures,0.841,23,7
21100238624,Journal of Civil Structural Health Monitoring,0.727,23,7
21100239264,IEEE Control Systems,0.983,23,7
21100256982,IEEE Journal of Biomedical and Health Informatics,0.991,23,7
21100262580,Case Studies in Thermal Engineering,0.991,23,7
21100310028,Journal of Transport and Health,0.918,23,7
21100338355,IEEE Journal of the Electron Devices Society,1.016,23,7
21100377744,International Journal of Lean Six Sigma,0.802,23,7
21100394266,International Journal of Agile Systems and Management,0.878,23,7
21100456187,International Journal of Rail Transportation,0.974,23,7
21100461936,Journal of Magnesium and Alloys,0.927,23,7
21100788289,Mobile Media and Communication,1.089,23,7
21100802703,Nanoscale and Microscale Thermophysical Engineering,1.091,23,7
21100810712,Journal of Remanufacturing,0.92,23,7
21100817528,Energy Science and Engineering,0.732,23,7
12037,"Welding in the World, Le Soudage Dans Le Monde",0.533,23,6
12040,Welding Journal,0.654,23,6
12063,Acta Meteorologica Sinica,0.638,23,6
12174,"Navigation, Journal of the Institute of Navigation",0.581,23,6
12209,Laser and Particle Beams,0.497,23,6
12221,Asian Journal of Control,0.642,23,6
12317,Optical Fiber Technology,0.522,23,6
12318,Optical Materials,0.592,23,6
12329,Journal of Iron and Steel Research International,0.569,23,6
12337,International Journal of Bifurcation and Chaos in Applied Sciences and Engineering,0.568,23,6
12352,Optics Communications,0.614,23,6
12375,Advances in Space Research,0.569,23,6
12441,Open Systems and Information Dynamics,0.512,23,6
12960,International Journal of Human Computer Studies,0.605,23,6
13002,Heat Transfer Engineering,0.57,23,6
13005,Journal of Low Frequency Noise Vibration and Active Control,0.506,23,6
13106,Journal of the American Helicopter Society,0.637,23,6
13511,Shock and Vibration,0.468,23,6
13719,Experimental Heat Transfer,0.588,23,6
13757,Process Safety Progress,0.623,23,6
13803,Signal Processing: Image Communication,0.551,23,6
13831,Chinese Journal of Aeronautics,0.632,23,6
13835,Acta Mechanica Sinica/Lixue Xuebao,0.607,23,6
13836,Acta Mechanica Solida Sinica,0.542,23,6
13859,Research in Nondestructive Evaluation,0.519,23,6
13907,AEJ - Alexandria Engineering Journal,0.604,23,6
13954,"Journal of the Urban Planning and Development Division, ASCE",0.596,23,6
14393,International Journal of Computational Fluid Dynamics,0.578,23,6
14469,Advances in Structural Engineering,0.599,23,6
14498,Mechanics of Time-Dependent Materials,0.497,23,6
14592,Theoretical and Computational Fluid Dynamics,0.47,23,6
15026,Flow Measurement and Instrumentation,0.489,23,6
15047,IEEE Sensors Journal,0.619,23,6
15072,Electronic Journal of Information Technology in Construction,0.589,23,6
15249,"Engineering, Construction and Architectural Management",0.653,23,6
15443,Metrologia,0.614,23,6
15464,IEEE Transactions on Nanotechnology,0.572,23,6
15504,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,0.673,23,6
15526,Measurement Science and Technology,0.53,23,6
15530,Power System Technology,0.696,23,6
16070,"Journal of Biomaterials Science, Polymer Edition",0.537,23,6
16255,Journal of Civil Engineering and Management,0.572,23,6
16278,Journal of Energy Engineering - ASCE,0.481,23,6
16297,Journal of Infrastructure Systems,0.603,23,6
16298,Journal of Irrigation and Drainage Engineering - ASCE,0.521,23,6
16300,Journal of Performance of Constructed Facilities,0.688,23,6
16307,"Journal of Surveying Engineering, - ASCE",0.461,23,6
16319,IEEE Transactions on Nanobioscience,0.566,23,6
16325,Advanced Powder Technology,0.694,23,6
16396,Chemical Engineering and Technology,0.493,23,6
16502,Jianzhu Jiegou Xuebao/Journal of Building Structures,0.518,23,6
17141,Journal of the Textile Institute,0.481,23,6
17248,IEEE Antennas and Propagation Magazine,0.491,23,6
17296,IEEE Microwave Magazine,0.485,23,6
17336,IEEE Transactions on Aerospace and Electronic Systems,0.611,23,6
17343,IEEE Transactions on Dielectrics and Electrical Insulation,0.468,23,6
17344,IEEE Transactions on Education,0.486,23,6
17364,IEEE Transactions on Magnetics,0.488,23,6
17368,IEEE Transactions on Nuclear Science,0.565,23,6
17558,Tumu Gongcheng Xuebao/China Civil Engineering Journal,0.468,23,6
17798,Materials at High Temperatures,0.669,23,6
17817,Medical Engineering and Physics,0.66,23,6
17870,Nondestructive Testing and Evaluation,0.684,23,6
17954,Computer Methods in Biomechanics and Biomedical Engineering,0.579,23,6
17979,Medical and Biological Engineering and Computing,0.661,23,6
18031,"Wind and Structures, An International Journal",0.537,23,6
18041,Journal of Electrostatics,0.478,23,6
18186,Engineering with Computers,0.485,23,6
18264,Zhongguo Kuangye Daxue Xuebao/Journal of China University of Mining & Technology,0.678,23,6
18375,Synthetic Metals,0.672,23,6
18439,Cell and Tissue Banking,0.527,23,6
18465,Fluid Dynamics Research,0.476,23,6
18523,Cytotechnology,0.519,23,6
18610,Molecular Imaging,0.597,23,6
18895,Journal of Advanced Transportation,0.581,23,6
18896,IEEE Communications Letters,0.589,23,6
18898,Journal of Terramechanics,0.545,23,6
18908,Journal of Transportation Engineering,0.592,23,6
19171,Journal of Quality in Maintenance Engineering,0.481,23,6
19511,International Journal of Mobile Communications,0.665,23,6
19690,Geotechnical and Geological Engineering,0.611,23,6
19731,Comptes Rendus - Mecanique,0.481,23,6
19880,Advanced Composite Materials,0.498,23,6
20344,Fusion Engineering and Design,0.61,23,6
20405,"Proceedings of the Institution of Mechanical Engineers, Part A: Journal of Power and Energy",0.523,23,6
20406,"Proceedings of the Institution of Mechanical Engineers, Part B: Journal of Engineering Manufacture",0.621,23,6
20786,Bell Labs Technical Journal,0.657,23,6
20948,Jixie Gongcheng Xuebao/Chinese Journal of Mechanical Engineering,0.487,23,6
20952,Journal of Computing and Information Science in Engineering,0.627,23,6
20962,Journal of Engineering for Gas Turbines and Power,0.686,23,6
20983,Journal of Micromechanics and Microengineering,0.554,23,6
20986,"Journal of Pressure Vessel Technology, Transactions of the ASME",0.595,23,6
21047,Gong Cheng Li Xue/Engineering Mechanics,0.483,23,6
21122,Ironmaking and Steelmaking,0.647,23,6
21140,Journal of Composite Materials,0.555,23,6
21141,"Journal of Dynamic Systems, Measurement and Control, Transactions of the ASME",0.618,23,6
21160,Journal of Materials Engineering and Performance,0.611,23,6
21161,Journal of Materials Research,0.61,23,6
21177,Journal of Materials Science: Materials in Electronics,0.503,23,6
21178,Journal of Materials Science: Materials in Medicine,0.647,23,6
21182,Journal of Porous Materials,0.5,23,6
21183,Journal of Porous Media,0.504,23,6
21185,Journal of Reinforced Plastics and Composites,0.543,23,6
21189,Journal of Strain Analysis for Engineering Design,0.615,23,6
21223,Machining Science and Technology,0.556,23,6
21655,Journal of Biomaterials Applications,0.621,23,6
21959,Superlattices and Microstructures,0.574,23,6
22060,Strojniski Vestnik/Journal of Mechanical Engineering,0.47,23,6
22062,Structural Engineering and Mechanics,0.603,23,6
22202,Operations Research Letters,0.669,23,6
22545,Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences,0.599,23,6
23150,IMA Journal of Mathematical Control and Information,0.496,23,6
23189,Food Science and Technology International,0.509,23,6
23300,Japan Journal of Industrial and Applied Mathematics,0.472,23,6
24306,Digital Signal Processing: A Review Journal,0.55,23,6
24326,"International Journal of Uncertainty, Fuzziness and Knowlege-Based Systems",0.508,23,6
24360,Journal of Intelligent and Robotic Systems: Theory and Applications,0.537,23,6
24594,Mathematical Methods in the Applied Sciences,0.666,23,6
24680,Diamond and Related Materials,0.686,23,6
24998,Computer Aided Geometric Design,0.683,23,6
25070,"Proceedings of the Institution of Mechanical Engineers, Part F: Journal of Rail and Rapid Transit",0.494,23,6
25178,Applied Mathematics and Mechanics (English Edition),0.461,23,6
25199,Journal of Solid State Electrochemistry,0.661,23,6
25479,"International Journal of Control, Automation and Systems",0.618,23,6
25549,Image and Vision Computing,0.612,23,6
25592,Journal of Visual Communication and Image Representation,0.503,23,6
25596,"Proceedings of the Institution of Mechanical Engineers, Part M: Journal of Engineering for the Maritime Environment",0.618,23,6
25630,International Shipbuilding Progress,0.631,23,6
25659,Journal of Navigation,0.493,23,6
26004,IEEE Circuits and Systems Magazine,0.545,23,6
26022,IEEE Journal of Quantum Electronics,0.65,23,6
26048,IEEE Transactions on Consumer Electronics,0.53,23,6
26091,Wood Science and Technology,0.659,23,6
26309,Quarterly Journal of Mechanics and Applied Mathematics,0.499,23,6
26435,Beton- und Stahlbetonbau,0.545,23,6
26620,Journal of Electronic Materials,0.474,23,6
26621,"Journal of Electronic Packaging, Transactions of the ASME",0.569,23,6
26644,Concurrent Engineering Research and Applications,0.642,23,6
26675,Materials Science in Semiconductor Processing,0.634,23,6
26696,Microelectronic Engineering,0.604,23,6
26956,Building Services Engineering Research and Technology,0.583,23,6
26980,Buildings,0.484,23,6
27206,Solid-State Electronics,0.492,23,6
27317,Ship Technology Research,0.555,23,6
27724,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,0.485,23,6
27850,Marine Georesources and Geotechnology,0.471,23,6
27879,Earthquake Engineering and Engineering Vibration,0.479,23,6
27970,ZAMM Zeitschrift für Angewandte Mathematik und Mechanik,0.604,23,6
28374,Oceanologia,0.638,23,6
28427,Fire Technology,0.658,23,6
28580,Radio Science,0.546,23,6
28585,Acta Metallurgica Sinica (English Letters),0.576,23,6
28586,BioMedical Engineering Online,0.542,23,6
28588,China Ocean Engineering,0.541,23,6
28590,Biomedical Microdevices,0.538,23,6
28598,Journal of X-Ray Science and Technology,0.495,23,6
29114,Engineering Optimization,0.576,23,6
29119,Physica C: Superconductivity and its Applications,0.492,23,6
29585,Journal of the Astronautical Sciences,0.461,23,6
29587,Journal of Propulsion and Power,0.665,23,6
29589,Journal of Spacecraft and Rockets,0.577,23,6
29653,Quantum Electronics,0.501,23,6
29721,Vodohospodarsky Casopis/Journal of Hydrology & Hydromechanics,0.599,23,6
30286,"Journal of King Saud University, Engineering Sciences",0.682,23,6
33015,Journal of the Society for Information Display,0.477,23,6
34667,Microgravity Science and Technology,0.514,23,6
35688,Materials and Corrosion - Werkstoffe und Korrosion,0.47,23,6
52416,Bulletin of the New Zealand Society for Earthquake Engineering,0.465,23,6
52949,Lighting Research and Technology,0.66,23,6
61490,Biosystems Engineering,0.676,23,6
62932,Energies,0.67,23,6
71092,Architectural Science Review,0.617,23,6
79319,Expert Review of Medical Devices,0.488,23,6
83986,Gaodianya Jishu/High Voltage Engineering,0.528,23,6
87828,International Journal of Heat and Technology,0.525,23,6
92266,Scientific Drilling,0.561,23,6
130124,Sensors,0.584,23,6
130262,"Japanese Journal of Applied Physics, Part 1: Regular Papers & Short Notes",0.497,23,6
144699,Journal of Mechanical Science and Technology,0.553,23,6
144739,Facilities,0.503,23,6
144950,Journal of Geophysics and Engineering,0.524,23,6
145326,International Journal of Information Security,0.555,23,6
145397,Journal of Material Cycles and Waste Management,0.491,23,6
145625,Ionics,0.557,23,6
4000148802,Computers and Concrete,0.492,23,6
4400151708,Zhongguo Shiyou Daxue Xuebao (Ziran Kexue Ban)/Journal of China University of Petroleum (Edition of Natural Science),0.513,23,6
4700152208,International Journal of Humanoid Robotics,0.495,23,6
4700152264,International Journal of Automotive Technology,0.676,23,6
4700152490,International Journal of Computer Assisted Radiology and Surgery,0.614,23,6
4700152859,Maderas: Ciencia y Tecnologia,0.546,23,6
4800153205,ACM Transactions on Autonomous and Adaptive Systems,0.487,23,6
5100155084,IET Electric Power Applications,0.548,23,6
5300152513,Progress in Electromagnetics Research,0.682,23,6
5300152722,Smart Structures and Systems,0.591,23,6
5700165202,"IET Radar, Sonar and Navigation",0.548,23,6
5800179580,Physica Status Solidi (A) Applications and Materials,0.648,23,6
6100153023,"IET Microwaves, Antennas and Propagation",0.565,23,6
6200180165,"Signal, Image and Video Processing",0.485,23,6
7200153156,IEEE Transactions on Network and Service Management,0.63,23,6
7600153123,Journal of Mechanics of Materials and Structures,0.49,23,6
9500153947,Coastal Engineering Journal,0.471,23,6
9500154018,Journal of Zhejiang University: Science A,0.599,23,6
10600153345,International Journal of Precision Engineering and Manufacturing,0.663,23,6
11200153401,European Journal of Industrial Engineering,0.595,23,6
11300153314,European Journal of Engineering Education,0.581,23,6
11300153734,IEEE Systems Journal,0.595,23,6
11600153414,Proceedings of the Institution of Civil Engineers: Ground Improvement,0.559,23,6
11700154372,Disability and rehabilitation. Assistive technology,0.465,23,6
12400154727,International Journal of Coal Preparation and Utilization,0.623,23,6
13900154710,Latin American Journal of Solids and Structures,0.522,23,6
14500154701,Food Analytical Methods,0.662,23,6
15300154820,Production Engineering,0.602,23,6
15500154701,Journal of Applied Fluid Mechanics,0.495,23,6
17300154971,International Journal of Critical Infrastructure Protection,0.648,23,6
17400154821,Sports Engineering,0.493,23,6
17600154907,Advances in Engineering Education,0.553,23,6
17700154922,International Review of Electrical Engineering,0.594,23,6
17700156412,Caikuang yu Anquan Gongcheng Xuebao/Journal of Mining and Safety Engineering,0.652,23,6
17700156413,Dianli Xitong Baohu yu Kongzhi/Power System Protection and Control,0.536,23,6
17700156449,"International Journal of Minerals, Metallurgy and Materials",0.559,23,6
18800156713,International Journal of Construction Management,0.649,23,6
19300157022,"Proceedings of the Institution of Mechanical Engineers, Part O: Journal of Risk and Reliability",0.588,23,6
19400158557,European Transport Research Review,0.51,23,6
19600161828,Public Transport,0.529,23,6
19700167024,Science China Technological Sciences,0.537,23,6
19700174655,Advanced Steel Construction,0.595,23,6
19700175126,Medical Devices: Evidence and Research,0.586,23,6
19700175229,Analytical Methods,0.619,23,6
19700177025,IEEE Transactions on Computational Intelligence and AI in Games,0.493,23,6
19700181203,KONA Powder and Particle Journal,0.494,23,6
19700182335,Advances in Bioinformatics,0.565,23,6
19700182638,Eksploatacja i Niezawodnosc,0.486,23,6
19700186900,Water Science and Engineering,0.48,23,6
19700186912,Geomechanics and Engineering,0.48,23,6
19700200705,Ain Shams Engineering Journal,0.589,23,6
19700200707,Journal of Nanomechanics and Micromechanics,0.533,23,6
19700200832,"Technology, Knowledge and Learning",0.614,23,6
19700201037,CoDesign,0.626,23,6
19700201670,CYTA - Journal of Food,0.507,23,6
19700201678,IEEE Journal on Emerging and Selected Topics in Circuits and Systems,0.619,23,6
19800188068,International Journal of Spray and Combustion Dynamics,0.481,23,6
19900191852,Advances in Civil Engineering,0.539,23,6
19900192031,International Journal of Biomaterials,0.511,23,6
19900192460,Ingegneria Sismica,0.491,23,6
19900195021,International Journal of Steel Structures,0.59,23,6
20500195063,Quantitative InfraRed Thermography Journal,0.524,23,6
20500195101,European Journal of Environmental and Civil Engineering,0.484,23,6
21100197706,International Journal of Naval Architecture and Ocean Engineering,0.571,23,6
21100199777,"IEEE Transactions on Components, Packaging and Manufacturing Technology",0.482,23,6
21100201094,Frontiers of Structural and Civil Engineering,0.616,23,6
21100201997,Journal of Information Display,0.525,23,6
21100203111,IEEE Wireless Communications Letters,0.678,23,6
21100215904,Journal of Geometric Mechanics,0.529,23,6
21100223326,International Journal of Industrial Engineering Computations,0.537,23,6
21100228305,International Review of Automatic Control,0.493,23,6
21100229176,Micromachines,0.493,23,6
21100230300,Transactions of the ASABE,0.481,23,6
21100235622,International Journal of Automotive and Mechanical Engineering,0.576,23,6
21100241791,Journal of Industrial and Production Engineering,0.465,23,6
21100241807,"Artificial Cells, Nanomedicine and Biotechnology",0.495,23,6
21100242231,Built Environment Project and Asset Management,0.46,23,6
21100242232,Healthcare Informatics Research,0.576,23,6
21100242826,Safety and Health at Work,0.461,23,6
21100244831,SAE International Journal of Alternative Powertrains,0.496,23,6
21100285028,IEEE Transactions on Human-Machine Systems,0.603,23,6
21100297834,Biomatter,0.634,23,6
21100310027,Advances in Manufacturing,0.475,23,6
21100329308,Journal of Vacuum Science and Technology B: Nanotechnology and Microelectronics,0.467,23,6
21100338307,IEEE Journal of Translational Engineering in Health and Medicine,0.479,23,6
21100374601,IEEE Access,0.548,23,6
21100456196,Production and Manufacturing Research,0.558,23,6
21100456856,Mathematics and Mechanics of Complex Systems,0.51,23,6
21100466461,Friction,0.684,23,6
21100790518,International Journal of Management Science and Engineering Management,0.464,23,6
21100803572,Systems Science and Control Engineering,0.517,23,6
21100823385,Defence Technology,0.633,23,6
21100829272,Electronics (Switzerland),0.548,23,6
12049,Yosetsu Gakkai Ronbunshu/Quarterly Journal of the Japan Welding Society,0.369,23,5
12204,International Journal of Cast Metals Research,0.387,23,5
12225,Laser Physics,0.345,23,5
12300,IEEE Transactions on Very Large Scale Integration (VLSI) Systems,0.447,23,5
12307,Jinshu Xuebao/Acta Metallurgica Sinica,0.413,23,5
12313,Optical and Quantum Electronics,0.353,23,5
12316,Optical Engineering,0.424,23,5
12345,International Journal of Engineering Education,0.433,23,5
12424,Inverse Problems in Science and Engineering,0.406,23,5
12485,Journal of Engineering Mathematics,0.418,23,5
12633,Aircraft Engineering and Aerospace Technology,0.354,23,5
12763,International Journal of Technology Management,0.411,23,5
12918,Zhongguo Jiguang/Chinese Journal of Lasers,0.328,23,5
13027,Tuijin Jishu/Journal of Propulsion Technology,0.358,23,5
13628,Yuhang Xuebao/Journal of Astronautics,0.349,23,5
13629,Zhendong Gongcheng Xuebao/Journal of Vibration Engineering,0.325,23,5
13664,Journal of Adhesion Science and Technology,0.333,23,5
13751,High Temperature,0.455,23,5
14217,Mater Plast Elastomeri Fibre Sint,0.336,23,5
14371,Fluid Dynamics,0.345,23,5
14502,Archives of Civil Engineering,0.437,23,5
14618,Zhendong yu Chongji/Journal of Vibration and Shock,0.354,23,5
14737,International Journal of Artificial Organs,0.431,23,5
14976,Canadian Journal of Civil Engineering,0.341,23,5
15360,IEEE Instrumentation and Measurement Magazine,0.333,23,5
15445,ASHRAE Journal,0.333,23,5
15462,Biotechnology and Applied Biochemistry,0.431,23,5
15463,IEEE Micro,0.413,23,5
15632,Food Technology and Biotechnology,0.365,23,5
15751,Heron,0.365,23,5
15810,Probability in the Engineering and Informational Sciences,0.406,23,5
15924,Journal of Research of the National Institute of Standards and Technology,0.42,23,5
15949,Journal of Medical and Biological Engineering,0.356,23,5
15952,Journal of Medical Engineering and Technology,0.389,23,5
16015,Journal of Industrial Textiles,0.377,23,5
16031,Electric Power Components and Systems,0.373,23,5
16065,Electrical Engineering,0.323,23,5
16163,Proceedings of the Institution of Civil Engineers: Structures and Buildings,0.41,23,5
16252,Journal of Aerospace Engineering,0.366,23,5
16258,Journal of Cold Regions Engineering - ASCE,0.424,23,5
16301,Journal of Professional Issues in Engineering Education and Practice,0.456,23,5
16334,"Proceedings of the Institution of Mechanical Engineers, Part H: Journal of Engineering in Medicine",0.44,23,5
17064,Laser Therapy,0.385,23,5
17258,IEEE Electrical Insulation Magazine,0.392,23,5
17260,IEEE Industry Applications Magazine,0.331,23,5
17329,Photomedicine and Laser Surgery,0.443,23,5
17388,IEEE Transactions on Semiconductor Manufacturing,0.359,23,5
17473,Survey Review,0.417,23,5
17569,Wireless Networks,0.336,23,5
17683,AEU - International Journal of Electronics and Communications,0.42,23,5
17963,International Journal of Circuit Theory and Applications,0.366,23,5
17964,International Journal of Communication Systems,0.326,23,5
18003,Advanced Robotics,0.359,23,5
18078,Robotica,0.375,23,5
18156,Computer Applications in Engineering Education,0.367,23,5
18159,Computers and Electrical Engineering,0.401,23,5
18184,Engineering Computations,0.444,23,5
18535,International Journal of Fluid Power,0.347,23,5
18817,European Transactions on Telecommunications,0.347,23,5
18869,International Journal of Vehicle Design,0.363,23,5
18899,SPE Drilling and Completion,0.452,23,5
19111,Human Factors and Ergonomics In Manufacturing,0.417,23,5
20389,Industrial Lubrication and Tribology,0.334,23,5
20407,"Proceedings of the Institution of Mechanical Engineers, Part C: Journal of Mechanical Engineering Science",0.436,23,5
20409,"Proceedings of the Institution of Mechanical Engineers, Part I: Journal of Systems and Control Engineering",0.394,23,5
20432,Software Testing Verification and Reliability,0.335,23,5
20611,Journal of Food Quality,0.447,23,5
20799,Transport,0.402,23,5
20965,Journal of Friction and Wear,0.432,23,5
21092,Mechanics Based Design of Structures and Machines,0.438,23,5
21154,Journal of Electroceramics,0.427,23,5
21156,Journal of Fire Sciences,0.393,23,5
21205,Journal of Testing and Evaluation,0.339,23,5
21702,Journal of Long-Term Effects of Medical Implants,0.332,23,5
22178,"Zhendong Ceshi Yu Zhenduan/Journal of Vibration, Measurement and Diagnosis",0.329,23,5
23247,International Journal of Nonlinear Sciences and Numerical Simulation,0.382,23,5
23355,"Journal of Environmental Engineering, ASCE",0.445,23,5
23434,Journal of Risk Research,0.361,23,5
23678,"Artificial Intelligence for Engineering Design, Analysis and Manufacturing: AIEDAM",0.375,23,5
23917,Journal of Intelligent and Fuzzy Systems,0.459,23,5
23977,International Journal of Automotive Technology and Management,0.374,23,5
24017,ZWF Zeitschrift fuer Wirtschaftlichen Fabrikbetrieb,0.365,23,5
24103,Nase More,0.341,23,5
24129,Natural Hazards Review,0.426,23,5
24185,Expert Systems,0.429,23,5
24918,Electronics Letters,0.407,23,5
24950,Automation and Remote Control,0.328,23,5
25028,Computers and Graphics,0.355,23,5
25482,International Journal of Robotics and Automation,0.367,23,5
25531,IEEE Multimedia,0.417,23,5
25566,Zidonghua Xuebao/Acta Automatica Sinica,0.355,23,5
25587,Pacific Economic Review,0.404,23,5
25993,IEEE Aerospace and Electronic Systems Magazine,0.335,23,5
26026,IEEE Transactions on Applied Superconductivity,0.408,23,5
26049,IEEE Transactions on Device and Materials Reliability,0.44,23,5
26290,Tiedao Xuebao/Journal of the China Railway Society,0.384,23,5
26427,Zhongguo Tiedao Kexue/China Railway Science,0.405,23,5
26672,International Journal of Ambient Energy,0.355,23,5
26717,Microelectronics Reliability,0.388,23,5
26738,Microsystem Technologies,0.346,23,5
27160,"Radiophysics and Quantum Electronics (English Translation of Izvestiya Vysshikh Uchebnykh Zavedenii, Radiofizika)",0.362,23,5
27215,Journal of Artificial Organs,0.387,23,5
27301,Materials Technology,0.352,23,5
27302,Materials Transactions,0.449,23,5
27496,Zhongguo Gonglu Xuebao/China Journal of Highway and Transport,0.399,23,5
27502,Doklady Physics,0.333,23,5
27790,Metalurgija,0.39,23,5
27885,Powder Metallurgy,0.406,23,5
28047,Australasian Physical and Engineering Sciences in Medicine,0.336,23,5
28117,Japanese Journal of Applied Physics,0.371,23,5
28513,"Modelling, Measurement and Control A",0.33,23,5
28515,"Modelling, Measurement and Control B",0.397,23,5
28546,Journal of Nanoscience and Nanotechnology,0.326,23,5
28916,IEEE Security and Privacy,0.36,23,5
29006,Hangkong Xuebao/Acta Aeronautica et Astronautica Sinica,0.445,23,5
29044,Canadian Metallurgical Quarterly,0.357,23,5
29080,"Proceedings of the Institution of Mechanical Engineers, Part G: Journal of Aerospace Engineering",0.422,23,5
29112,Photonics and Nanostructures - Fundamentals and Applications,0.433,23,5
29118,Physica B: Condensed Matter,0.417,23,5
29560,Soldering and Surface Mount Technology,0.399,23,5
29583,Journal of Aircraft,0.388,23,5
29695,Kang T'ieh/Iron and Steel (Peking),0.325,23,5
29698,Journal of Iron and Steel Research,0.324,23,5
29995,Fusion Science and Technology,0.383,23,5
32694,Tappi Journal,0.328,23,5
35932,International Journal of Imaging Systems and Technology,0.38,23,5
37960,Magnetohydrodynamics,0.326,23,5
40853,Journal of the International Association for Shell and Spatial Structures,0.423,23,5
51150,Opto-electronics Review,0.358,23,5
55762,International Journal of Crashworthiness,0.346,23,5
59863,Nongye Jixie Xuebao/Transactions of the Chinese Society of Agricultural Machinery,0.437,23,5
62499,Nongye Gongcheng Xuebao/Transactions of the Chinese Society of Agricultural Engineering,0.386,23,5
66344,Chinese Optics Letters,0.393,23,5
67736,Tribology in Industry,0.429,23,5
70859,Tribologia: Finnish Journal of Tribology,0.367,23,5
71359,Journal of the Brazilian Society of Mechanical Sciences and Engineering,0.362,23,5
74390,Palpu Chongi Gisul/Journal of Korea Technical Association of the Pulp and Paper Industry,0.323,23,5
110152,Optik,0.346,23,5
130021,Biotechnology and Bioprocess Engineering,0.399,23,5
130117,Optimization and Engineering,0.446,23,5
144789,Infrared and Laser Engineering,0.379,23,5
144811,International Journal of Construction Education and Research,0.407,23,5
144831,Advances in Applied Ceramics,0.371,23,5
145257,Journal of Technology Education,0.383,23,5
145515,Waves in Random and Complex Media,0.453,23,5
145641,Journal of Huazhong University of Science and Technology - Medical Science,0.406,23,5
147218,Journal of Conflict and Security Law,0.402,23,5
100147032,IEEE/OSA Journal of Display Technology,0.442,23,5
100147322,Materials Research,0.398,23,5
3500148027,Science as Culture,0.449,23,5
4000149403,International Journal of Ventilation,0.366,23,5
4000149405,International Journal of Computational Methods in Engineering Science and Mechanics,0.359,23,5
4000149501,International Journal of Product Lifecycle Management,0.328,23,5
4000149602,Acta of Bioengineering and Biomechanics,0.39,23,5
4000152112,International Journal of Food Engineering,0.323,23,5
4500151507,Lixue Xuebao/Chinese Journal of Theoretical and Applied Mechanics,0.409,23,5
4700151736,International Journal for Multiscale Computational Engineering,0.452,23,5
4700152484,Journal of Systems Science and Systems Engineering,0.435,23,5
4800152404,Dianli Zidonghua Shebei / Electric Power Automation Equipment,0.431,23,5
5000154003,Transactions of the Royal Institution of Naval Architects Part A: InternationalJournal of Maritime Engineering,0.36,23,5
5100155036,"Eurasip Journal on Audio, Speech, and Music Processing",0.337,23,5
5200152703,International Journal of Automation and Computing,0.455,23,5
5200152707,Eurasip Journal on Image and Video Processing,0.409,23,5
5300152720,"IET Science, Measurement and Technology",0.352,23,5
5400152639,IET Intelligent Transport Systems,0.436,23,5
5400152646,IET Image Processing,0.34,23,5
5400152656,IET Nanobiotechnology,0.424,23,5
5800179616,International Journal of Industrial and Systems Engineering,0.34,23,5
5800207372,Journal of Experimental Nanoscience,0.343,23,5
5900152897,Journal of Design Research,0.346,23,5
6100153106,IET Signal Processing,0.38,23,5
7000153211,"Journal of Micro/ Nanolithography, MEMS, and MOEMS",0.379,23,5
7300153102,International Journal of Low Carbon Technologies,0.403,23,5
7600153104,IET Optoelectronics,0.335,23,5
8000153127,"Journal of Mining and Metallurgy, Section B: Metallurgy",0.451,23,5
9500154152,Intelligent Service Robotics,0.431,23,5
10900153301,International Journal of Mechanical and Materials Engineering,0.348,23,5
11200153523,International Journal of Manufacturing Research,0.411,23,5
11300153720,Physical Communication,0.341,23,5
11500153306,Recent Patents on Drug Delivery and Formulation,0.373,23,5
11700154398,IEEE Nanotechnology Magazine,0.419,23,5
11800154585,International Journal of Optomechatronics,0.338,23,5
11800154590,IATSS Research,0.37,23,5
11900154333,Expert Review of Ophthalmology,0.336,23,5
12000154536,International Journal on Interactive Design and Manufacturing,0.426,23,5
12100155655,Journal of Location Based Services,0.439,23,5
12400154711,International Journal of Machining and Machinability of Materials,0.408,23,5
12400154712,International Journal of Surface Science and Engineering,0.412,23,5
15700154705,Operations Management Research,0.35,23,5
17600155006,KSCE Journal of Civil Engineering,0.329,23,5
17600155397,International Journal of Design,0.383,23,5
17700156214,Geomechanik und Tunnelbau,0.355,23,5
17700156604,International Journal of Civil Engineering,0.438,23,5
17700156763,Measurement Science Review,0.441,23,5
19200156954,Metrology and Measuring Systems,0.406,23,5
19200157025,Engineering Economics,0.341,23,5
19400156823,Issues in Science and Technology Librarianship,0.33,23,5
19400157210,Biochip Journal,0.412,23,5
19400157269,"Proceedings of the Institution of Mechanical Engineers, Part P: Journal of Sports Engineering and Technology",0.45,23,5
19400157273,European Journal of Science and Theology,0.336,23,5
19400158302,Advances in Building Energy Research,0.444,23,5
19400158663,Biocybernetics and Biomedical Engineering,0.384,23,5
19500157814,"Cement, Wapno, Beton",0.364,23,5
19600166325,Cardiovascular Engineering and Technology,0.448,23,5
19700173133,Drewno,0.328,23,5
19700174659,Ontario Health Technology Assessment Series,0.375,23,5
